0.2655571, 0, 1000
0.2685851, 30, 1001
0.2690641, 60, 1002
0.2693788, 90, 1003
0.2704512, 120, 1004
0.2713395, 150, 1005
0.2702692, 180, 1006
0.2700109, 210, 1007
0.2688741, 240, 1008
0.2686585, 270, 1009
0.2686737, 300, 1010
0.2681007, 330, 1011
0.2676084, 360, 1012
0.267052, 390, 1013
0.2684684, 420, 1014
0.2690993, 450, 1015
0.2678421, 480, 1016
0.2683247, 510, 1017
0.2687273, 540, 1018
0.2694314, 570, 1019
0.2681441, 600, 1020
0.267305, 630, 1021
0.2681113, 660, 1022
0.2680323, 690, 1023
0.2667605, 720, 1024
0.2667969, 750, 1025
0.2669384, 780, 1026
0.26699, 810, 1027
0.2668372, 840, 1028
0.2663969, 870, 1029
0.2667799, 900, 1030
0.2666807, 930, 1031
0.2675976, 960, 1032
0.2671851, 990, 1033
0.2671387, 1020, 1034
0.2667224, 1050, 1035
0.266181, 1080, 1036
0.2663692, 1110, 1037
0.2659885, 1140, 1038
0.266119, 1170, 1039
0.2666644, 1200, 1040
0.2661321, 1230, 1041
0.2656187, 1260, 1042
0.2659735, 1290, 1043
0.2662951, 1320, 1044
0.2657306, 1350, 1045
0.2663262, 1380, 1046
0.265959, 1410, 1047
0.2660737, 1440, 1048
0.2664155, 1470, 1049
0.2661864, 1500, 1050
0.2658187, 1530, 1051
0.266036, 1560, 1052
0.2661665, 1590, 1053
0.2658617, 1620, 1054
0.2659101, 1650, 1055
0.2664815, 1680, 1056
0.2663327, 1710, 1057
0.2659309, 1740, 1058
0.2659248, 1770, 1059
0.2659916, 1800, 1060
0.2660047, 1830, 1061
0.2656958, 1860, 1062
0.2657181, 1890, 1063
0.2658201, 1920, 1064
0.2658763, 1950, 1065
0.2662134, 1980, 1066
0.2657106, 2010, 1067
0.2658388, 2040, 1068
0.2660928, 2070, 1069
0.2656125, 2100, 1070
0.2653542, 2130, 1071
0.2659141, 2160, 1072
0.2656416, 2190, 1073
0.2656433, 2220, 1074
0.2657025, 2250, 1075
0.2663981, 2280, 1076
0.2654914, 2310, 1077
0.2654854, 2340, 1078
0.2654132, 2370, 1079
0.2655923, 2400, 1080
0.265093, 2430, 1081
0.2660479, 2460, 1082
0.2657752, 2490, 1083
0.265776, 2520, 1084
0.2655298, 2550, 1085
0.2658682, 2580, 1086
0.2658074, 2610, 1087
0.2653718, 2640, 1088
0.2656744, 2670, 1089
0.2656792, 2700, 1090
0.2656963, 2730, 1091
0.265672, 2760, 1092
0.265408, 2790, 1093
0.2654721, 2820, 1094
0.2655624, 2850, 1095
0.2656789, 2880, 1096
0.2654949, 2910, 1097
0.2662208, 2940, 1098
0.265986, 2970, 1099
0.2652942, 3000, 1100
0.2658074, 3030, 1101
0.2657861, 3060, 1102
0.2657727, 3090, 1103
0.2657941, 3120, 1104
0.2660264, 3150, 1105
0.2660011, 3180, 1106
0.2657249, 3210, 1107
0.2656365, 3240, 1108
0.2657834, 3270, 1109
0.2655258, 3300, 1110
0.2660704, 3330, 1111
0.2654099, 3360, 1112
0.2654873, 3390, 1113
0.265729, 3420, 1114
0.2652329, 3450, 1115
0.2653582, 3480, 1116
0.2654129, 3510, 1117
0.2655842, 3540, 1118
0.2654977, 3570, 1119
0.2651057, 3600, 1120
0.2647526, 3630, 1121
0.265212, 3660, 1122
0.2655537, 3690, 1123
0.2653406, 3720, 1124
0.2655712, 3750, 1125
0.2652222, 3780, 1126
0.2651305, 3810, 1127
0.2648291, 3840, 1128
0.2654005, 3870, 1129
0.2651437, 3900, 1130
0.2655773, 3930, 1131
0.2654727, 3960, 1132
0.2650323, 3990, 1133
0.2650714, 4020, 1134
0.2650552, 4050, 1135
0.2647691, 4080, 1136
0.2653785, 4110, 1137
0.2653756, 4140, 1138
0.2655038, 4170, 1139
0.2654032, 4200, 1140
0.2645939, 4230, 1141
0.2648139, 4260, 1142
0.2650727, 4290, 1143
0.2652732, 4320, 1144
0.2650947, 4350, 1145
0.2649889, 4380, 1146
0.264734, 4410, 1147
0.2649751, 4440, 1148
0.2648196, 4470, 1149
0.2646687, 4500, 1150
0.2649502, 4530, 1151
0.265151, 4560, 1152
0.2648349, 4590, 1153
0.2654801, 4620, 1154
0.2650592, 4650, 1155
0.2649623, 4680, 1156
0.2645681, 4710, 1157
0.2650977, 4740, 1158
0.2652754, 4770, 1159
0.2653572, 4800, 1160
0.2653232, 4830, 1161
0.2653786, 4860, 1162
0.2652318, 4890, 1163
0.2648267, 4920, 1164
0.2648509, 4950, 1165
0.2652149, 4980, 1166
0.2650401, 5010, 1167
0.2651334, 5040, 1168
0.2645388, 5070, 1169
0.264674, 5100, 1170
0.2650322, 5130, 1171
0.26473, 5160, 1172
0.2648833, 5190, 1173
0.2651188, 5220, 1174
0.265332, 5250, 1175
0.2649727, 5280, 1176
0.2648971, 5310, 1177
0.2648021, 5340, 1178
0.2647662, 5370, 1179
0.2648311, 5400, 1180
0.2657249, 5430, 1181
0.265199, 5460, 1182
0.2647634, 5490, 1183
0.2646188, 5520, 1184
0.2652575, 5550, 1185
0.2656018, 5580, 1186
0.2650231, 5610, 1187
0.2653195, 5640, 1188
0.2648183, 5670, 1189
0.2650745, 5700, 1190
0.2647306, 5730, 1191
0.265158, 5760, 1192
0.2650249, 5790, 1193
0.2654303, 5820, 1194
0.2648425, 5850, 1195
0.2655945, 5880, 1196
0.2659583, 5910, 1197
0.2653345, 5940, 1198
0.2654833, 5970, 1199
0.2655208, 6000, 1200
0.2651327, 6030, 1201
0.2654059, 6060, 1202
