-0.2587224, 0, -1
-0.2587224, 0, -1
-0.2581525, 30, -1
-0.2587224, 0, -1
-0.2587224, 4, -1
-0.2587224, 6, -1
-0.2587224, 9, -1
-0.2587224, 12, -1
-0.2587224, 14, -1
-0.2587224, 16, -1
-0.2587224, 19, -1
-0.2587224, 22, -1
-0.2587224, 24, -1
-0.2587224, 27, -1
-0.2587224, 30, -1
-0.2587224, 34, -1
-0.2587224, 38, -1
-0.2587224, 43, -1
-0.2587224, 45, -1
-0.2587224, 48, -1
-0.2587224, 50, -1
-0.2587224, 53, -1
-0.2587224, 56, -1
-0.2587224, 59, -1
-0.2587224, 61, -1
-0.2587224, 64, -1
-0.2587224, 67, -1
-0.2587224, 70, -1
-0.2587224, 0, -1
-0.2587224, 4, -1
-0.213993, 6, -1
-0.2587224, 9, -1
-0.2587224, 14, -1
-0.2587224, 16, -1
-0.2587224, 18, -1
-0.2587224, 21, -1
-0.2587224, 24, -1
-0.2587224, 28, -1
-0.2587224, 31, -1
-0.2587224, 33, -1
-0.2587224, 36, -1
-0.2587224, 39, -1
-0.2587224, 41, -1
-0.2587224, 44, -1
-0.2587224, 46, -1
-0.2587224, 49, -1
-0.2587224, 51, -1
-0.2587224, 54, -1
-0.2587224, 57, -1
-0.2587224, 59, -1
-0.2587224, 64, -1
-0.2587224, 67, -1
-0.2587224, 69, -1
-0.2587224, 72, -1
-0.2587224, 74, -1
-0.2587224, 77, -1
-0.2587224, 79, -1
-0.2587224, 82, -1
-0.2587224, 86, -1
-0.2587224, 89, -1
-0.2587224, 91, -1
-0.2587224, 94, -1
-0.2587224, 96, -1
0.1248653, 0, -1
0.1567272, 4, -1
0.02584391, 6, -1
-0.2587224, 10, -1
-0.2587224, 12, -1
-0.2587224, 15, -1
-0.2587224, 17, -1
-0.2587224, 20, -1
-0.2587224, 22, -1
-0.2587224, 25, -1
-0.2587224, 27, -1
-0.2587224, 30, -1
-0.2587224, 32, -1
-0.2587224, 36, -1
-0.2587224, 39, -1
-0.2587224, 42, -1
-0.2587224, 44, -1
-0.2587224, 47, -1
-0.2587224, 49, -1
-0.2587224, 52, -1
0.08794893, 55, -1
0.02344005, 57, -1
-0.2587224, 60, -1
0.1900603, 62, -1
0.1400159, 65, -1
0.1939573, 67, -1
0.166692, 70, -1
0.1789191, 73, -1
0.1654388, 76, -1
0.1853258, 79, -1
0.166692, 81, -1
0.1801959, 85, -1
0.1316039, 0, -1
0.1424374, 4, -1
0.135998, 6, -1
0.116627, 9, -1
0.134797, 11, -1
0.1367997, 14, -1
0.147305, 16, -1
0.1388081, 19, -1
0.1331987, 21, -1
0.1420332, 24, -1
0.1448671, 27, -1
0.1420332, 29, -1
0.135197, 32, -1
0.1376025, 34, -1
0.135197, 36, -1
0.1396131, 39, -1
0.1367997, 43, -1
0.1236826, 45, -1
0.1363987, 48, -1
0.1327996, 51, -1
0.1327996, 53, -1
0.1489348, 56, -1
0.135998, 58, -1
0.1534359, 61, -1
0.1367997, 63, -1
0.1367997, 66, -1
0.134397, 68, -1
0.138406, 71, -1
0.1424374, 73, -1
0.1367997, 76, -1
0.128425, 78, -1
0.1388081, 81, -1
0.1355974, 83, -1
0.1575524, 86, -1
0.1408222, 89, -1
0.1416293, 91, -1
0.04043766, 94, -1
0.1464914, 97, -1
0.1396131, 99, -1
0.1444616, 102, -1
0.1367997, 105, -1
0.1456788, 107, -1
0.135998, 110, -1
0.146085, 112, -1
0.1416293, 115, -1
0.1493428, 117, -1
0.1416293, 120, -1
0.1404189, 123, -1
0.147305, 125, -1
0.1424374, 128, -1
0.1221087, 130, -1
0.1320022, 133, -1
0.1363987, 136, -1
0.1396131, 138, -1
-0.2587224, 140, -1
-0.2587224, 143, -1
-0.2587224, 147, -1
-0.2587224, 149, -1
-0.2587224, 152, -1
-0.233949, 154, -1
0.1440563, 158, -1
0.1400159, 162, -1
0.1367997, 164, -1
0.147305, 167, -1
0.1448671, 169, -1
0.1629391, 172, -1
0.147305, 174, -1
0.1420332, 177, -1
0.147305, 180, -1
0.1428418, 182, -1
0.135998, 185, -1
0.1526155, 188, -1
0.1367997, 190, -1
0.1367997, 193, -1
-0.2587224, 195, -1
-0.2587224, 198, -1
-0.2587224, 200, -1
-0.2587224, 203, -1
0.134797, 205, -1
0.1424374, 208, -1
0.1468981, 210, -1
0.1456788, 213, -1
0.2164464, 216, -1
0.1367997, 218, -1
0.135998, 220, -1
0.1388081, 223, -1
0.1801959, 226, -1
0.1376025, 228, -1
0.1396131, 231, -1
0.1489348, 233, -1
0.1367997, 236, -1
0.1468981, 238, -1
0.134397, 242, -1
0.1248653, 245, -1
0.1331987, 247, -1
0.147305, 250, -1
0.1355974, 252, -1
