0.007370185, 0
0.007705193, 1
0.00603015, 2
0.007705193, 3
0.007370185, 4
0.007035175, 5
0.00603015, 6
0.007370185, 7
0.005695142, 8
0.007035175, 9
0.006700167, 10
0.00603015, 11
0.005695142, 12
0.008710217, 13
0.007705193, 14
0.007705193, 15
0.007370185, 16
0.007705193, 17
0.007705193, 18
0.007370185, 19
0.007705193, 20
0.006700167, 21
0.008710217, 22
0.004690117, 23
0.007370185, 24
0.007705193, 25
0.01239531, 26
0.006365159, 27
0.005025126, 28
0.007705193, 29
0.007370185, 30
0.007370185, 31
0.003685092, 32
0.00603015, 33
0.007705193, 34
0.009045227, 35
0.007370185, 36
0.005695142, 37
0.007705193, 38
0.007035175, 39
0.007705193, 40
0.005695142, 41
0.008710217, 42
0.003350084, 43
0.005360134, 44
0.005025126, 45
0.007370185, 46
0.007035175, 47
0.007370185, 48
0.007035175, 49
0.005695142, 50
0.006700167, 51
0.004355109, 52
0.007035175, 53
0.009045227, 54
0.005360134, 55
0.007705193, 56
0.005360134, 57
0.009715243, 58
0.005360134, 59
0.005695142, 60
0.004690117, 61
0.007705193, 62
0.007370185, 63
0.0, 64
0.008710217, 65
0.01373534, 66
0.01105528, 67
0.01005025, 68
0.01474037, 69
0.01373534, 70
0.01440536, 71
0.01005025, 72
0.01541039, 73
0.01273032, 74
0.01273032, 75
0.01440536, 76
0.01440536, 77
0.04422111, 78
0.01407035, 79
0.01574539, 80
0.01474037, 81
0.01373534, 82
0.01541039, 83
0.01876047, 84
0.01340033, 85
0.01373534, 86
0.01239531, 87
0.01675042, 88
0.0120603, 89
0.01474037, 90
0.0120603, 91
0.01474037, 92
0.01306533, 93
0.0197655, 94
0.01641541, 95
0.008710217, 96
0.008710217, 97
0.01373534, 98
0.02077052, 99
0.01306533, 100
0.0120603, 101
0.01541039, 102
0.01306533, 103
0.01306533, 104
0.01474037, 105
0.01306533, 106
0.01373534, 107
0.01641541, 108
0.01474037, 109
0.01574539, 110
0.01474037, 111
0.01407035, 112
0.01373534, 113
0.04958124, 114
0.02043551, 115
0.01474037, 116
0.01340033, 117
0.01440536, 118
0.008710217, 119
0.01239531, 120
0.01273032, 121
0.01708543, 122
0.01407035, 123
0.01708543, 124
0.0120603, 125
0.01373534, 126
0.01373534, 127
0.01641541, 128
0.01809045, 129
0.01708543, 130
0.01373534, 131
0.01306533, 132
0.01407035, 133
0.0120603, 134
0.01507538, 135
0.01507538, 136
0.01306533, 137
0.01306533, 138
0.04221106, 139
0.01273032, 140
0.01507538, 141
0.01507538, 142
0.05561139, 143
0.0160804, 144
0.01139028, 145
0.01273032, 146
0.0160804, 147
0.01306533, 148
0.01273032, 149
0.05896148, 150
0.06097152, 151
0.01273032, 152
0.01574539, 153
0.01541039, 154
0.01407035, 155
0.01306533, 156
0.01373534, 157
0.01273032, 158
0.01675042, 159
0.0120603, 160
0.01507538, 161
0.01239531, 162
0.01273032, 163
0.01340033, 164
0.05527638, 165
0.01306533, 166
0.01239531, 167
0.01373534, 168
0.01139028, 169
0.01373534, 170
0.01273032, 171
0.05259632, 172
0.01641541, 173
0.01507538, 174
0.05460637, 175
0.01340033, 176
0.01708543, 177
0.01273032, 178
0.0438861, 179
0.01139028, 180
0.01273032, 181
0.01641541, 182
0.01407035, 183
0.01005025, 184
0.01775544, 185
0.01239531, 186
